report,llm,example,direction,data_metric,stat,median,min,max
report_gemini_sapsam_t2t,gemini,sapsam,t2t,text_eval_2,MedianCV_pct,3.47054506034678,0.127136824876916,13.6719836083106
report_gemini_sapsam_t2t,gemini,sapsam,t2t,text_eval_2,CI_width,0.0749405050469845,0.0118596826866275,0.725279998957403
report_gemini_sapsam_t2t,gemini,sapsam,t2t,text_eval_2,mean_median_diff_pct,1.39602424691541,1.72869315466696E-05,6.80360422340079
report_gpt_domain_m2m,gpt,domain,m2m,model_eval_1,n,10,9,10
report_gpt_domain_m2m,gpt,domain,m2m,model_eval_1,range,0.136122433416169,0.0543497366900719,0.299005161505162
report_gpt_domain_m2m,gpt,domain,m2m,model_eval_1,mean,0.85435687952635,0.709189114271554,0.946623225425598
report_gpt_domain_m2m,gpt,domain,m2m,model_eval_1,median,0.852258430357818,0.705382099032741,0.944286005242983
report_gpt_domain_m2m,gpt,domain,m2m,model_eval_1,SD,0.0453433920804256,0.0168056596001352,0.0983462980331279
report_gpt_domain_m2m,gpt,domain,m2m,model_eval_1,CV_pct,5.24,1.82661897397274,12.8672927923852
report_gpt_domain_m2m,gpt,domain,m2m,model_eval_1,MedianCV_pct,3.01287275263381,0.751800929829141,9.33769562443096
report_gpt_domain_m2m,gpt,domain,m2m,model_eval_1,CI_width,0.064873417329736,0.0240440893086979,0.140705406949294
report_gpt_domain_m2m,gpt,domain,m2m,model_eval_1,mean_median_diff_pct,0.576998898839818,0.014624096020679,4.37709857714023
report_gpt_domain_m2m,gpt,domain,m2m,model_eval_2,n,10,9,10
report_gpt_domain_m2m,gpt,domain,m2m,model_eval_2,range,0.127643667075151,0.0473647626086651,0.303535353535354
report_gpt_domain_m2m,gpt,domain,m2m,model_eval_2,mean,0.863199977119555,0.752986226346851,0.94923523883838
report_gpt_domain_m2m,gpt,domain,m2m,model_eval_2,median,0.866644552557865,0.745955437477177,0.951754385964912
report_gpt_domain_m2m,gpt,domain,m2m,model_eval_2,SD,0.0418336138106849,0.0154353527325046,0.099220011194725
report_gpt_domain_m2m,gpt,domain,m2m,model_eval_2,CV_pct,4.80144486092614,1.62893320103532,12.3587677216971
report_gpt_domain_m2m,gpt,domain,m2m,model_eval_2,MedianCV_pct,2.64400498019153,0.195877295818681,6.71317359215449
report_gpt_domain_m2m,gpt,domain,m2m,model_eval_2,CI_width,0.0598519290823664,0.0220835723465807,0.141955440437267
report_gpt_domain_m2m,gpt,domain,m2m,model_eval_2,mean_median_diff_pct,0.529220588567599,0.0457641549595735,2.36956971266229
report_gpt_domain_m2m,gpt,domain,m2m,text_eval_1,n,10,9,10
report_gpt_domain_m2m,gpt,domain,m2m,text_eval_1,range,0.0453805327415466,0.0209563374519348,0.0821272730827332
report_gpt_domain_m2m,gpt,domain,m2m,text_eval_1,mean,0.781949672102928,0.715237951278687,0.834249120950699
report_gpt_domain_m2m,gpt,domain,m2m,text_eval_1,median,0.780898332595825,0.709015041589737,0.829330295324326
report_gpt_domain_m2m,gpt,domain,m2m,text_eval_1,SD,0.0143152717040965,0.00758808635987824,0.027131751225113
report_gpt_domain_m2m,gpt,domain,m2m,text_eval_1,CV_pct,1.84801855352855,0.980898892083308,3.79338808526693
report_gpt_domain_m2m,gpt,domain,m2m,text_eval_1,MedianCV_pct,1.20068508971389,0.490475224403443,2.51351187598379
report_gpt_domain_m2m,gpt,domain,m2m,text_eval_1,CI_width,0.0204810569487438,0.0108563799612813,0.0388177712199251
report_gpt_domain_m2m,gpt,domain,m2m,text_eval_1,mean_median_diff_pct,0.400767957234623,0.00423080646610518,1.01761122083544
report_gpt_domain_m2m,gpt,domain,m2m,text_eval_2,n,10,9,10
report_gpt_domain_m2m,gpt,domain,m2m,text_eval_2,range,0.0770285475153883,0.0347413321336111,0.211457116736306
report_gpt_domain_m2m,gpt,domain,m2m,text_eval_2,mean,0.500822584177318,0.424475462913513,0.725987298952209
report_gpt_domain_m2m,gpt,domain,m2m,text_eval_2,median,0.502972554680733,0.421464323997498,0.720584039886793
report_gpt_domain_m2m,gpt,domain,m2m,text_eval_2,SD,0.0262096931783035,0.0115278262027972,0.0615878400201413
report_gpt_domain_m2m,gpt,domain,m2m,text_eval_2,CV_pct,5.33330846528612,2.7157815256676,8.48332196844612
report_gpt_domain_m2m,gpt,domain,m2m,text_eval_2,MedianCV_pct,3.91739766090543,0.961151620324703,7.35730997353084
report_gpt_domain_m2m,gpt,domain,m2m,text_eval_2,CI_width,0.0374985700369433,0.0164930201700012,0.0881145733644491
report_gpt_domain_m2m,gpt,domain,m2m,text_eval_2,mean_median_diff_pct,0.860785350423395,0.119432498763601,3.1802611391602
report_gpt_domain_t2t,gpt,domain,t2t,model_eval_1,n,10,6,10
report_gpt_domain_t2t,gpt,domain,t2t,model_eval_1,range,0.0279286535114692,0,0.181818181818182
report_gpt_domain_t2t,gpt,domain,t2t,model_eval_1,mean,0.943133654745821,0.868232325911791,1
report_gpt_domain_t2t,gpt,domain,t2t,model_eval_1,median,0.941523409729399,0.866993053916026,1
report_gpt_domain_t2t,gpt,domain,t2t,model_eval_1,SD,0.0108470524614389,0,0.0533232477673638
report_gpt_domain_t2t,gpt,domain,t2t,model_eval_1,CV_pct,1.18,0,5.94625644907605
report_gpt_domain_t2t,gpt,domain,t2t,model_eval_1,MedianCV_pct,0,0,2.19638144450056
report_gpt_domain_t2t,gpt,domain,t2t,model_eval_1,CI_width,0.0155190277754328,0,0.076290307078337
report_gpt_domain_t2t,gpt,domain,t2t,model_eval_1,mean_median_diff_pct,0.287841669563074,0,1.35714285714287
report_gpt_domain_t2t,gpt,domain,t2t,model_eval_2,n,10,6,10
report_gpt_domain_t2t,gpt,domain,t2t,model_eval_2,range,0.0314685314685314,0,0.0833333333333334
report_gpt_domain_t2t,gpt,domain,t2t,model_eval_2,mean,0.916666666666667,0.848484848484848,1
report_gpt_domain_t2t,gpt,domain,t2t,model_eval_2,median,0.916666666666667,0.851449275362319,1
report_gpt_domain_t2t,gpt,domain,t2t,model_eval_2,SD,0.0116780979281775,0,0.0308161745640464
report_gpt_domain_t2t,gpt,domain,t2t,model_eval_2,CV_pct,1.20595217033579,0,3.51912002871211
report_gpt_domain_t2t,gpt,domain,t2t,model_eval_2,MedianCV_pct,0,0,2.93410880980164
report_gpt_domain_t2t,gpt,domain,t2t,model_eval_2,CI_width,0.0167080160030469,0,0.0646791837455329
report_gpt_domain_t2t,gpt,domain,t2t,model_eval_2,mean_median_diff_pct,0.312970126799925,0,1.06502600127726
report_gpt_domain_t2t,gpt,domain,t2t,text_eval_1,n,10,6,10
report_gpt_domain_t2t,gpt,domain,t2t,text_eval_1,range,0.0491736829280853,0.028205394744873,0.105930268764496
report_gpt_domain_t2t,gpt,domain,t2t,text_eval_1,mean,0.802401815851529,0.753652131557465,0.844522231817246
report_gpt_domain_t2t,gpt,domain,t2t,text_eval_1,median,0.801685690879822,0.748628228902817,0.846810519695282
report_gpt_domain_t2t,gpt,domain,t2t,text_eval_1,SD,0.0159567736736252,0.00886609992228363,0.0310689043979749
report_gpt_domain_t2t,gpt,domain,t2t,text_eval_1,CV_pct,1.99987950154077,1.07938830015494,3.95966922206959
report_gpt_domain_t2t,gpt,domain,t2t,text_eval_1,MedianCV_pct,1.13339728243767,0.68786581719382,3.31844666725982
report_gpt_domain_t2t,gpt,domain,t2t,text_eval_1,CI_width,0.0233253372692757,0.0126848516168632,0.0444507106440673
report_gpt_domain_t2t,gpt,domain,t2t,text_eval_1,mean_median_diff_pct,0.298246659323748,0.00385701897173462,1.53542820157295
report_gpt_domain_t2t,gpt,domain,t2t,text_eval_2,n,10,6,10
report_gpt_domain_t2t,gpt,domain,t2t,text_eval_2,range,0.0901986858674458,0.0207785665988922,0.177141557137171
report_gpt_domain_t2t,gpt,domain,t2t,text_eval_2,mean,0.511474248355156,0.43791692952315,0.669096420208613
report_gpt_domain_t2t,gpt,domain,t2t,text_eval_2,median,0.50978127380735,0.436660473545392,0.655340820550919
report_gpt_domain_t2t,gpt,domain,t2t,text_eval_2,SD,0.0277251383585496,0.00693725938215373,0.0627010721595803
report_gpt_domain_t2t,gpt,domain,t2t,text_eval_2,CV_pct,5.59615981041186,1.58414962164348,11.0850473584525
report_gpt_domain_t2t,gpt,domain,t2t,text_eval_2,MedianCV_pct,2.39491857194798,0.459582216702016,5.34843049379501
report_gpt_domain_t2t,gpt,domain,t2t,text_eval_2,CI_width,0.0402191329449022,0.0144890291714515,0.0897072899622415
report_gpt_domain_t2t,gpt,domain,t2t,text_eval_2,mean_median_diff_pct,0.840245855396608,0.000193820412652112,6.44212019121263
report_gpt_mad_m2m,gpt,mad,m2m,model_eval_1,n,10,6,10
report_gpt_mad_m2m,gpt,mad,m2m,model_eval_1,range,0.0688437344817123,0,0.346419619512612
report_gpt_mad_m2m,gpt,mad,m2m,model_eval_1,mean,0.983936464007378,0.699298043043075,1
report_gpt_mad_m2m,gpt,mad,m2m,model_eval_1,median,1,0.677809921782921,1
report_gpt_mad_m2m,gpt,mad,m2m,model_eval_1,SD,0.0248101491312656,0,0.107853639582145
report_gpt_mad_m2m,gpt,mad,m2m,model_eval_1,CV_pct,2.51,0,13.3653715480347
report_gpt_mad_m2m,gpt,mad,m2m,model_eval_1,MedianCV_pct,0,0,8.44471052921978
report_gpt_mad_m2m,gpt,mad,m2m,model_eval_1,CI_width,0.0354962230384259,0,0.154307691818318
report_gpt_mad_m2m,gpt,mad,m2m,model_eval_1,mean_median_diff_pct,0.690728002620246,0,5.06410089453937
report_gpt_mad_m2m,gpt,mad,m2m,model_eval_2,n,10,6,10
report_gpt_mad_m2m,gpt,mad,m2m,model_eval_2,range,0.0772121106240603,0,0.381313131313131
report_gpt_mad_m2m,gpt,mad,m2m,model_eval_2,mean,0.981858278239857,0.670977110651024,1
report_gpt_mad_m2m,gpt,mad,m2m,model_eval_2,median,1,0.639414983164983,1
report_gpt_mad_m2m,gpt,mad,m2m,model_eval_2,SD,0.0260680103415742,0,0.123375732233073
report_gpt_mad_m2m,gpt,mad,m2m,model_eval_2,CV_pct,2.66205152802233,0,15.8336146736808
report_gpt_mad_m2m,gpt,mad,m2m,model_eval_2,MedianCV_pct,0,0,11.9321623258631
report_gpt_mad_m2m,gpt,mad,m2m,model_eval_2,CI_width,0.0383231128312924,0,0.176515364164232
report_gpt_mad_m2m,gpt,mad,m2m,model_eval_2,mean_median_diff_pct,0.719784254355223,0,7.87878787878788
report_gpt_mad_m2m,gpt,mad,m2m,text_eval_1,n,10,6,10
report_gpt_mad_m2m,gpt,mad,m2m,text_eval_1,range,0.0434706807136536,0.0111180543899536,0.125472724437714
report_gpt_mad_m2m,gpt,mad,m2m,text_eval_1,mean,0.826368373632431,0.702695727348328,0.93295356631279
report_gpt_mad_m2m,gpt,mad,m2m,text_eval_1,median,0.827524796128273,0.701421797275543,0.933107316493988
report_gpt_mad_m2m,gpt,mad,m2m,text_eval_1,SD,0.0140529696000025,0.00424632858731973,0.0348179928697209
report_gpt_mad_m2m,gpt,mad,m2m,text_eval_1,CV_pct,1.67704976469847,0.499509818015988,4.35686411285916
report_gpt_mad_m2m,gpt,mad,m2m,text_eval_1,MedianCV_pct,1.02412998684008,0.162009261852622,2.45661129494823
report_gpt_mad_m2m,gpt,mad,m2m,text_eval_1,CI_width,0.0201491934274695,0.00710003907822721,0.0498145833027843
report_gpt_mad_m2m,gpt,mad,m2m,text_eval_1,mean_median_diff_pct,0.225729642781017,0.00107041743910452,1.24665545007029
report_gpt_mad_m2m,gpt,mad,m2m,text_eval_2,n,10,6,10
report_gpt_mad_m2m,gpt,mad,m2m,text_eval_2,range,0.145597685660635,0.0133910179138184,0.317384856939316
report_gpt_mad_m2m,gpt,mad,m2m,text_eval_2,mean,0.712038449347019,0.552030032873154,0.856553365503039
report_gpt_mad_m2m,gpt,mad,m2m,text_eval_2,median,0.709117294847965,0.550297901034355,0.879906560693468
report_gpt_mad_m2m,gpt,mad,m2m,text_eval_2,SD,0.0505618969539857,0.00470517307266617,0.0995086409636802
report_gpt_mad_m2m,gpt,mad,m2m,text_eval_2,CV_pct,7.0729424266814,0.6847224689695,14.8908376561977
report_gpt_mad_m2m,gpt,mad,m2m,text_eval_2,MedianCV_pct,3.68249116481273,0.18250141327743,16.5968853857576
report_gpt_mad_m2m,gpt,mad,m2m,text_eval_2,CI_width,0.0724501545989355,0.00673175610263788,0.150684561643597
report_gpt_mad_m2m,gpt,mad,m2m,text_eval_2,mean_median_diff_pct,1.24495016403883,0.018867978531468,7.46466771520906
report_gpt_mad_t2t,gpt,mad,t2t,model_eval_1,n,10,4,10
report_gpt_mad_t2t,gpt,mad,t2t,model_eval_1,range,0.0279021481199104,0,0.270971302428256
report_gpt_mad_t2t,gpt,mad,t2t,model_eval_1,mean,0.993231784718501,0.707090464547677,1
report_gpt_mad_t2t,gpt,mad,t2t,model_eval_1,median,1,0.721760391198044,1
report_gpt_mad_t2t,gpt,mad,t2t,model_eval_1,SD,0.0110000584065143,0,0.089715126998437
report_gpt_mad_t2t,gpt,mad,t2t,model_eval_1,CV_pct,1.1,0,9.74385728980687
report_gpt_mad_t2t,gpt,mad,t2t,model_eval_1,MedianCV_pct,0,0,6.53368975003192
report_gpt_mad_t2t,gpt,mad,t2t,model_eval_1,CI_width,0.0157379354943614,0,0.128356671336734
report_gpt_mad_t2t,gpt,mad,t2t,model_eval_1,mean_median_diff_pct,0.425843773767479,0,5.1063829787234
report_gpt_mad_t2t,gpt,mad,t2t,model_eval_2,n,10,4,10
report_gpt_mad_t2t,gpt,mad,t2t,model_eval_2,range,0.0380952380952381,0,0.397005772005772
report_gpt_mad_t2t,gpt,mad,t2t,model_eval_2,mean,0.991440369142689,0.645454545454546,1
report_gpt_mad_t2t,gpt,mad,t2t,model_eval_2,median,1,0.663636363636364,1
report_gpt_mad_t2t,gpt,mad,t2t,model_eval_2,SD,0.0139841335019988,0,0.132076701922663
report_gpt_mad_t2t,gpt,mad,t2t,model_eval_2,CV_pct,1.44944181943811,0,14.9551332759945
report_gpt_mad_t2t,gpt,mad,t2t,model_eval_2,MedianCV_pct,0,0,5.26315789473685
report_gpt_mad_t2t,gpt,mad,t2t,model_eval_2,CI_width,0.0200072929493411,0,0.188963961676412
report_gpt_mad_t2t,gpt,mad,t2t,model_eval_2,mean_median_diff_pct,0.571386946386954,0,7.47921390778533
report_gpt_mad_t2t,gpt,mad,t2t,text_eval_1,n,10,4,10
report_gpt_mad_t2t,gpt,mad,t2t,text_eval_1,range,0.0525411367416382,0.0178621411323547,0.17135888338089
report_gpt_mad_t2t,gpt,mad,t2t,text_eval_1,mean,0.823368892073631,0.696579921245575,0.932810211181641
report_gpt_mad_t2t,gpt,mad,t2t,text_eval_1,median,0.825348258018494,0.692484885454178,0.933348745107651
report_gpt_mad_t2t,gpt,mad,t2t,text_eval_1,SD,0.0163636298175338,0.00582243048486905,0.0479005894716839
report_gpt_mad_t2t,gpt,mad,t2t,text_eval_1,CV_pct,1.9980307887322,0.660774609383983,6.58014870630758
report_gpt_mad_t2t,gpt,mad,t2t,text_eval_1,MedianCV_pct,1.17258444796189,0.291611566557078,4.48776701553588
report_gpt_mad_t2t,gpt,mad,t2t,text_eval_1,CI_width,0.0236032945613112,0.00895103251669793,0.0685320349572696
report_gpt_mad_t2t,gpt,mad,t2t,text_eval_1,mean_median_diff_pct,0.312391489723898,0.000518373860497709,2.20918532158223
report_gpt_mad_t2t,gpt,mad,t2t,text_eval_2,n,10,4,10
report_gpt_mad_t2t,gpt,mad,t2t,text_eval_2,range,0.167882846792539,0.0489735106627145,0.3443135201931
report_gpt_mad_t2t,gpt,mad,t2t,text_eval_2,mean,0.700831263098452,0.550649204850197,0.829303104536874
report_gpt_mad_t2t,gpt,mad,t2t,text_eval_2,median,0.697628139922715,0.527935321132342,0.877861361418452
report_gpt_mad_t2t,gpt,mad,t2t,text_eval_2,SD,0.0570276875667794,0.0144417820396358,0.113640963793666
report_gpt_mad_t2t,gpt,mad,t2t,text_eval_2,CV_pct,8.14237304945601,2.59676969246095,16.0835167585858
report_gpt_mad_t2t,gpt,mad,t2t,text_eval_2,MedianCV_pct,4.28024773834875,0.414830529060023,12.8203441139223
report_gpt_mad_t2t,gpt,mad,t2t,text_eval_2,CI_width,0.081590300264866,0.020662057033153,0.185611316423796
report_gpt_mad_t2t,gpt,mad,t2t,text_eval_2,mean_median_diff_pct,1.49238432230429,0.0176264467479226,6.99166254738985
report_gpt_pet_m2m,gpt,pet,m2m,model_eval_1,n,10,8,10
report_gpt_pet_m2m,gpt,pet,m2m,model_eval_1,range,0.135920736503821,0.043465617716272,0.345022152117158
report_gpt_pet_m2m,gpt,pet,m2m,model_eval_1,mean,0.863619674291895,0.714709956012407,0.991654316650573
report_gpt_pet_m2m,gpt,pet,m2m,model_eval_1,median,0.860090367845881,0.714830323378684,1
report_gpt_pet_m2m,gpt,pet,m2m,model_eval_1,SD,0.044847662678498,0.0161431667349341,0.0989465387409374
report_gpt_pet_m2m,gpt,pet,m2m,model_eval_1,CV_pct,5.38881051194857,1.77615255233978,13.2006242991542
report_gpt_pet_m2m,gpt,pet,m2m,model_eval_1,MedianCV_pct,2.98413732576087,0,11.4228034211216
report_gpt_pet_m2m,gpt,pet,m2m,model_eval_1,CI_width,0.0654184324464022,0.0230962516161422,0.141564179620447
report_gpt_pet_m2m,gpt,pet,m2m,model_eval_1,mean_median_diff_pct,0.837821106531169,0.0168385926479006,3.66527373365763
report_gpt_pet_m2m,gpt,pet,m2m,model_eval_2,n,10,8,10
report_gpt_pet_m2m,gpt,pet,m2m,model_eval_2,range,0.14921802054155,0.0296272355095885,0.392565421795466
report_gpt_pet_m2m,gpt,pet,m2m,model_eval_2,mean,0.853575816992633,0.698504065024898,0.993078638625549
report_gpt_pet_m2m,gpt,pet,m2m,model_eval_2,median,0.860955203602569,0.692252805801193,1
report_gpt_pet_m2m,gpt,pet,m2m,model_eval_2,SD,0.0500467692594904,0.0103690761363479,0.125694707814536
report_gpt_pet_m2m,gpt,pet,m2m,model_eval_2,CV_pct,5.63883498182681,1.06337748741935,15.0874303860765
report_gpt_pet_m2m,gpt,pet,m2m,model_eval_2,MedianCV_pct,3.09168874323622,0,12.838580065038
report_gpt_pet_m2m,gpt,pet,m2m,model_eval_2,CI_width,0.0742252863595707,0.0148351804453442,0.179833154558186
report_gpt_pet_m2m,gpt,pet,m2m,model_eval_2,mean_median_diff_pct,1.00080632114289,0.00911980287513485,5.92617587098739
report_gpt_pet_m2m,gpt,pet,m2m,text_eval_1,n,10,9,10
report_gpt_pet_m2m,gpt,pet,m2m,text_eval_1,range,0.0451923608779907,0.0127207636833191,0.117916643619537
report_gpt_pet_m2m,gpt,pet,m2m,text_eval_1,mean,0.896330016851425,0.840845227241516,0.970591700077057
report_gpt_pet_m2m,gpt,pet,m2m,text_eval_1,median,0.898600801825523,0.840861678123474,0.970952481031418
report_gpt_pet_m2m,gpt,pet,m2m,text_eval_1,SD,0.0149478107106144,0.00395415222582292,0.0341566490954614
report_gpt_pet_m2m,gpt,pet,m2m,text_eval_1,CV_pct,1.72034299340611,0.407396047741701,4.01466697817599
report_gpt_pet_m2m,gpt,pet,m2m,text_eval_1,MedianCV_pct,0.996849629354207,0.186564884188718,2.27112926620877
report_gpt_pet_m2m,gpt,pet,m2m,text_eval_1,CI_width,0.0213860392419606,0.00565726020400348,0.0525102493725678
report_gpt_pet_m2m,gpt,pet,m2m,text_eval_1,mean_median_diff_pct,0.252906317634443,0.00195643140673514,1.33964818260468
report_gpt_pet_m2m,gpt,pet,m2m,text_eval_2,n,10,9,10
report_gpt_pet_m2m,gpt,pet,m2m,text_eval_2,range,0.204470810719899,0.0655326545238495,0.394309550523758
report_gpt_pet_m2m,gpt,pet,m2m,text_eval_2,mean,0.689530584854739,0.520422613620758,0.922886453270912
report_gpt_pet_m2m,gpt,pet,m2m,text_eval_2,median,0.667128821143082,0.518954983124366,0.950447902083397
report_gpt_pet_m2m,gpt,pet,m2m,text_eval_2,SD,0.0631452246315288,0.0178193860785906,0.124449627257391
report_gpt_pet_m2m,gpt,pet,m2m,text_eval_2,CV_pct,9.05046181050691,2.72829624304983,17.9090143643837
report_gpt_pet_m2m,gpt,pet,m2m,text_eval_2,MedianCV_pct,5.65307463296396,0.15811856048389,11.0791176607706
report_gpt_pet_m2m,gpt,pet,m2m,text_eval_2,CI_width,0.0903427450384661,0.0254944417829546,0.178051800608099
report_gpt_pet_m2m,gpt,pet,m2m,text_eval_2,mean_median_diff_pct,1.97271374778515,0.0533999609305371,8.33226689020505
report_gpt_pet_t2t,gpt,pet,t2t,model_eval_1,n,10,7,10
report_gpt_pet_t2t,gpt,pet,t2t,model_eval_1,range,0.170563160114409,0.0259190690466475,0.250760917698581
report_gpt_pet_t2t,gpt,pet,t2t,model_eval_1,mean,0.779177677549852,0.529953028600712,0.957157436813765
report_gpt_pet_t2t,gpt,pet,t2t,model_eval_1,median,0.777950175294963,0.532747718185136,0.956317806824697
report_gpt_pet_t2t,gpt,pet,t2t,model_eval_1,SD,0.0527007258161536,0.0132268929849092,0.0857207121342418
report_gpt_pet_t2t,gpt,pet,t2t,model_eval_1,CV_pct,6.6167660832294,1.38189314277697,15.6094290885303
report_gpt_pet_t2t,gpt,pet,t2t,model_eval_1,MedianCV_pct,3.9262224681516,1.0878902908016,11.0717482399134
report_gpt_pet_t2t,gpt,pet,t2t,model_eval_1,CI_width,0.075399656324504,0.0189238984825795,0.122641806819906
report_gpt_pet_t2t,gpt,pet,t2t,model_eval_1,mean_median_diff_pct,0.731413320573874,0.0259880700851604,5.95629557372476
report_gpt_pet_t2t,gpt,pet,t2t,model_eval_2,n,10,7,10
report_gpt_pet_t2t,gpt,pet,t2t,model_eval_2,range,0.179440858569968,0.0416666666666666,0.310669053169053
report_gpt_pet_t2t,gpt,pet,t2t,model_eval_2,mean,0.764514961575606,0.502095322046947,0.941177655677656
report_gpt_pet_t2t,gpt,pet,t2t,model_eval_2,median,0.7513673699815,0.504345012858945,0.938214285714286
report_gpt_pet_t2t,gpt,pet,t2t,model_eval_2,SD,0.0557487519445348,0.016533794911123,0.0918646307997436
report_gpt_pet_t2t,gpt,pet,t2t,model_eval_2,CV_pct,7.16211204887437,1.75671349732783,13.2590970797643
report_gpt_pet_t2t,gpt,pet,t2t,model_eval_2,MedianCV_pct,4.54658897511013,1.25618576322802,9.87931455230139
report_gpt_pet_t2t,gpt,pet,t2t,model_eval_2,CI_width,0.0797605094055369,0.023655128743149,0.143369530296027
report_gpt_pet_t2t,gpt,pet,t2t,model_eval_2,mean_median_diff_pct,1.43767942008919,0.0513012451005173,4.96494666600767
report_gpt_pet_t2t,gpt,pet,t2t,text_eval_1,n,10,10,10
report_gpt_pet_t2t,gpt,pet,t2t,text_eval_1,range,0.0619215965270996,0.0301191806793213,0.134269773960114
report_gpt_pet_t2t,gpt,pet,t2t,text_eval_1,mean,0.894525575637817,0.83793523311615,0.956446397304535
report_gpt_pet_t2t,gpt,pet,t2t,text_eval_1,median,0.8996222615242,0.842606574296951,0.957049369812012
report_gpt_pet_t2t,gpt,pet,t2t,text_eval_1,SD,0.0183868911113536,0.0101515341047808,0.0404500487822067
report_gpt_pet_t2t,gpt,pet,t2t,text_eval_1,CV_pct,2.10607318719881,1.12780173630066,4.40696740667418
report_gpt_pet_t2t,gpt,pet,t2t,text_eval_1,MedianCV_pct,1.25945599259813,0.648733485676406,3.08094226718767
report_gpt_pet_t2t,gpt,pet,t2t,text_eval_1,CI_width,0.0263063790716748,0.0145239400561035,0.0578724434864037
report_gpt_pet_t2t,gpt,pet,t2t,text_eval_1,mean_median_diff_pct,0.250834741095055,0.0023283630400389,1.82872004448714
report_gpt_pet_t2t,gpt,pet,t2t,text_eval_2,n,10,10,10
report_gpt_pet_t2t,gpt,pet,t2t,text_eval_2,range,0.230084141757753,0.104896972576777,0.393318772315979
report_gpt_pet_t2t,gpt,pet,t2t,text_eval_2,mean,0.661883022860875,0.498908134396114,0.902989325126012
report_gpt_pet_t2t,gpt,pet,t2t,text_eval_2,median,0.647981027099821,0.485398711429702,0.946136459708214
report_gpt_pet_t2t,gpt,pet,t2t,text_eval_2,SD,0.0811768281004573,0.0287206404047069,0.120305773911071
report_gpt_pet_t2t,gpt,pet,t2t,text_eval_2,CV_pct,12.0457000439137,3.49012458005704,18.7279351828281
report_gpt_pet_t2t,gpt,pet,t2t,text_eval_2,MedianCV_pct,7.56537214622325,0.697246894008505,14.9621019817319
report_gpt_pet_t2t,gpt,pet,t2t,text_eval_2,CI_width,0.116140809172911,0.0410910169148144,0.17212313239086
report_gpt_pet_t2t,gpt,pet,t2t,text_eval_2,mean_median_diff_pct,1.29675716367161,0.0915462164672626,6.52011832875268
report_gpt_realset_m2m,gpt,realset,m2m,model_eval_1,n,10,5,10
report_gpt_realset_m2m,gpt,realset,m2m,model_eval_1,range,0.127892348616725,0.0217289114208945,0.268857223666715
report_gpt_realset_m2m,gpt,realset,m2m,model_eval_1,mean,0.828232702019709,0.724707909905375,0.904301211164575
report_gpt_realset_m2m,gpt,realset,m2m,model_eval_1,median,0.831384853593773,0.721433962310225,0.907197414260182
report_gpt_realset_m2m,gpt,realset,m2m,model_eval_1,SD,0.0410935658647653,0.00838688740266558,0.0986349842502098
report_gpt_realset_m2m,gpt,realset,m2m,model_eval_1,CV_pct,5.22310184559857,1.0420566852141,12.4784998577237
report_gpt_realset_m2m,gpt,realset,m2m,model_eval_1,MedianCV_pct,2.88156140826376,0.612307466457357,7.69264675095365
report_gpt_realset_m2m,gpt,realset,m2m,model_eval_1,CI_width,0.0609188207848038,0.0208273922897571,0.141118434307391
report_gpt_realset_m2m,gpt,realset,m2m,model_eval_1,mean_median_diff_pct,0.50925443544068,0.0458806565002674,5.68799815438225
report_gpt_realset_m2m,gpt,realset,m2m,model_eval_2,n,10,5,10
report_gpt_realset_m2m,gpt,realset,m2m,model_eval_2,range,0.128089297070915,0.0524579587079588,0.272114176518809
report_gpt_realset_m2m,gpt,realset,m2m,model_eval_2,mean,0.816050525630355,0.735816094004987,0.92722246022591
report_gpt_realset_m2m,gpt,realset,m2m,model_eval_2,median,0.813954146343852,0.743011818915733,0.922423245614035
report_gpt_realset_m2m,gpt,realset,m2m,model_eval_2,SD,0.0398313094078377,0.0173938891817005,0.0742670838203033
report_gpt_realset_m2m,gpt,realset,m2m,model_eval_2,CV_pct,4.84435476406878,1.87591327085224,9.40994880424993
report_gpt_realset_m2m,gpt,realset,m2m,model_eval_2,MedianCV_pct,3.12970224224803,1.23549505748899,6.1424136079248
report_gpt_realset_m2m,gpt,realset,m2m,model_eval_2,CI_width,0.0572722424072106,0.0248856774956359,0.106254942594312
report_gpt_realset_m2m,gpt,realset,m2m,model_eval_2,mean_median_diff_pct,0.746744328956852,0.0949767920924638,3.0443240003953
report_gpt_realset_m2m,gpt,realset,m2m,text_eval_1,n,10,5,10
report_gpt_realset_m2m,gpt,realset,m2m,text_eval_1,range,0.057106077671051,0.0144022107124329,0.114742875099182
report_gpt_realset_m2m,gpt,realset,m2m,text_eval_1,mean,0.767285940051079,0.668376803398132,0.841126948595047
report_gpt_realset_m2m,gpt,realset,m2m,text_eval_1,median,0.770011305809021,0.671813249588013,0.840889185667038
report_gpt_realset_m2m,gpt,realset,m2m,text_eval_1,SD,0.0178876269281885,0.00548656170125928,0.0473496513587319
report_gpt_realset_m2m,gpt,realset,m2m,text_eval_1,CV_pct,2.49476749177938,0.652286995491419,5.78377531958378
report_gpt_realset_m2m,gpt,realset,m2m,text_eval_1,MedianCV_pct,1.19564398375952,0.496370206984229,3.21173777283626
report_gpt_realset_m2m,gpt,realset,m2m,text_eval_1,CI_width,0.0255920749090129,0.00784969960605997,0.117584714839275
